No articulo,Articulo,Palabra,Tipo entidad
194,2015-003759-23,a,o
194,2015-003759-23,repetidas,o
194,2015-003759-23,administraciones,i
194,2015-003759-23,de,o
194,2015-003759-23,abt,i
194,2015-003759-23,494,i
194,2015-003759-23,en,o
194,2015-003759-23,sujetos,o
194,2015-003759-23,con,o
194,2015-003759-23,enfermedad,i
194,2015-003759-23,de,i
194,2015-003759-23,crohn,i
194,2015-003759-23,título,o
194,2015-003759-23,científico,o
194,2015-003759-23,estudio,i
194,2015-003759-23,fase,i
194,2015-003759-23,2,i
194,2015-003759-23,multicéntrico,i
194,2015-003759-23,de,o
194,2015-003759-23,extensión,o
194,2015-003759-23,abierto,o
194,2015-003759-23,para,o
194,2015-003759-23,observar,o
194,2015-003759-23,la,o
194,2015-003759-23,eficacia,o
194,2015-003759-23,seguridad,o
194,2015-003759-23,y,o
194,2015-003759-23,tolerabilidad,o
194,2015-003759-23,a,o
194,2015-003759-23,largo,o
194,2015-003759-23,plazo,o
194,2015-003759-23,de,o
194,2015-003759-23,la,o
194,2015-003759-23,administración,i
194,2015-003759-23,de,o
194,2015-003759-23,abt494,o
194,2015-003759-23,en,o
194,2015-003759-23,pacientes,o
194,2015-003759-23,con,o
194,2015-003759-23,enfermedad,i
194,2015-003759-23,de,i
194,2015-003759-23,crohn,i
194,2015-003759-23,indicación,o
194,2015-003759-23,pública,o
194,2015-003759-23,enfermedad,i
194,2015-003759-23,de,i
194,2015-003759-23,crohn,i
194,2015-003759-23,criterios,o
194,2015-003759-23,de,o
194,2015-003759-23,inclusión,o
194,2015-003759-23,los,o
194,2015-003759-23,sujetos,o
194,2015-003759-23,deben,o
194,2015-003759-23,haber,o
194,2015-003759-23,completado,o
194,2015-003759-23,el,o
194,2015-003759-23,estudio,o
194,2015-003759-23,m13740,o
194,2015-003759-23,a,o
194,2015-003759-23,lo,o
194,2015-003759-23,largo,o
194,2015-003759-23,de,o
194,2015-003759-23,52,o
194,2015-003759-23,semanas,o
194,2015-003759-23,criterios,o
194,2015-003759-23,de,o
194,2015-003759-23,exclusión,o
194,2015-003759-23,por,o
194,2015-003759-23,ninguna,o
194,2015-003759-23,razón,o
194,2015-003759-23,el,o
194,2015-003759-23,sujeto,o
194,2015-003759-23,es,o
194,2015-003759-23,considerado,o
194,2015-003759-23,por,o
194,2015-003759-23,el,o
194,2015-003759-23,investigador,o
194,2015-003759-23,como,o
194,2015-003759-23,un,o
194,2015-003759-23,candidato,o
194,2015-003759-23,inadecuado,o
194,2015-003759-23,los,o
194,2015-003759-23,sujetos,o
194,2015-003759-23,del,o
194,2015-003759-23,sexo,o
194,2015-003759-23,femenino,o
194,2015-003759-23,que,o
194,2015-003759-23,den,o
194,2015-003759-23,positivo,o
194,2015-003759-23,en,o
194,2015-003759-23,un,o
194,2015-003759-23,test,i
194,2015-003759-23,de,i
194,2015-003759-23,embarazo,i
194,2015-003759-23,o,o
194,2015-003759-23,que,o
194,2015-003759-23,estén,o
194,2015-003759-23,considerando,o
194,2015-003759-23,quedarse,o
194,2015-003759-23,embarazadas,o
194,2015-003759-23,a,o
194,2015-003759-23,lo,o
194,2015-003759-23,largo,o
194,2015-003759-23,del,o
194,2015-003759-23,estudio,o
194,2015-003759-23,sujeto,o
194,2015-003759-23,que,o
194,2015-003759-23,no,o
194,2015-003759-23,esté,o
194,2015-003759-23,conforme,o
194,2015-003759-23,con,o
194,2015-003759-23,la,o
194,2015-003759-23,medicación,i
194,2015-003759-23,anterior,o
194,2015-003759-23,y,o
194,2015-003759-23,concomitante,o
194,2015-003759-23,requerida,o
194,2015-003759-23,o,o
194,2015-003759-23,los,o
194,2015-003759-23,procedimientos,i
194,2015-003759-23,a,o
194,2015-003759-23,lo,o
194,2015-003759-23,largo,o
194,2015-003759-23,del,o
194,2015-003759-23,estudio,o
194,2015-003759-23,m13740,o
195,2015-003766-85,eudract,o
195,2015-003766-85,nº,o
195,2015-003766-85,201500376685,o
195,2015-003766-85,título,o
195,2015-003766-85,público,o
195,2015-003766-85,estudio,o
195,2015-003766-85,de,o
195,2015-003766-85,ocho,o
195,2015-003766-85,semanas,o
195,2015-003766-85,de,o
195,2015-003766-85,duración,o
195,2015-003766-85,de,o
195,2015-003766-85,búsqueda,i
195,2015-003766-85,de,i
195,2015-003766-85,dosis,i
195,2015-003766-85,para,o
195,2015-003766-85,evaluar,i
195,2015-003766-85,la,i
195,2015-003766-85,eficacia,i
195,2015-003766-85,y,i
195,2015-003766-85,seguridad,i
195,2015-003766-85,de,o
195,2015-003766-85,alirocumab,i
195,2015-003766-85,en,o
195,2015-003766-85,niños,o
195,2015-003766-85,y,o
195,2015-003766-85,adolescentes,o
195,2015-003766-85,con,o
195,2015-003766-85,hipercolesterolemia,i
195,2015-003766-85,familiar,i
195,2015-003766-85,heterocigótica,i
195,2015-003766-85,título,o
195,2015-003766-85,científico,o
195,2015-003766-85,estudio,i
195,2015-003766-85,abierto,i
195,2015-003766-85,de,o
195,2015-003766-85,ocho,o
195,2015-003766-85,semanas,o
195,2015-003766-85,de,o
195,2015-003766-85,duración,o
195,2015-003766-85,de,o
195,2015-003766-85,búsqueda,i
195,2015-003766-85,de,i
195,2015-003766-85,dosis,i
195,2015-003766-85,repetidas,o
195,2015-003766-85,secuencial,o
195,2015-003766-85,para,o
195,2015-003766-85,evaluar,i
195,2015-003766-85,la,i
195,2015-003766-85,eficacia,i
195,2015-003766-85,y,i
195,2015-003766-85,seguridad,i
195,2015-003766-85,de,o
195,2015-003766-85,alirocumab,i
195,2015-003766-85,en,o
195,2015-003766-85,niños,o
195,2015-003766-85,y,o
195,2015-003766-85,adolescentes,o
195,2015-003766-85,con,o
195,2015-003766-85,hipercolesterolemia,i
195,2015-003766-85,familiar,i
195,2015-003766-85,heterocigótica,i
195,2015-003766-85,seguido,o
195,2015-003766-85,de,o
195,2015-003766-85,una,o
195,2015-003766-85,fase,o
195,2015-003766-85,de,o
195,2015-003766-85,extensión,o
195,2015-003766-85,indicación,o
195,2015-003766-85,pública,o
195,2015-003766-85,hipercolesterolemia,i
195,2015-003766-85,criterios,o
195,2015-003766-85,de,o
195,2015-003766-85,inclusión,o
195,2015-003766-85,i,o
195,2015-003766-85,01,o
195,2015-003766-85,niños,o
195,2015-003766-85,y,o
195,2015-003766-85,adolescentes,o
195,2015-003766-85,de,o
195,2015-003766-85,ambos,o
195,2015-003766-85,sexos,o
195,2015-003766-85,con,o
195,2015-003766-85,edades,o
195,2015-003766-85,comprendidas,o
195,2015-003766-85,entre,o
195,2015-003766-85,8,o
195,2015-003766-85,y,o
195,2015-003766-85,17,o
195,2015-003766-85,años,o
195,2015-003766-85,en,o
195,2015-003766-85,el,o
195,2015-003766-85,momento,o
195,2015-003766-85,de,o
195,2015-003766-85,la,o
195,2015-003766-85,firma,o
195,2015-003766-85,del,o
195,2015-003766-85,consentimiento,i
195,2015-003766-85,informado,i
195,2015-003766-85,i,o
195,2015-003766-85,02,o
195,2015-003766-85,pacientes,o
195,2015-003766-85,con,o
195,2015-003766-85,un,o
195,2015-003766-85,diagnóstico,i
195,2015-003766-85,de,o
195,2015-003766-85,hipercolesterolemia,i
195,2015-003766-85,familiar,i
195,2015-003766-85,heterocigótica,i
195,2015-003766-85,hfhe,i
195,2015-003766-85,por,o
195,2015-003766-85,genotipado,i
195,2015-003766-85,o,o
195,2015-003766-85,criterios,o
195,2015-003766-85,clínicos,o
195,2015-003766-85,i,o
195,2015-003766-85,03,o
195,2015-003766-85,pacientes,o
195,2015-003766-85,tratados,i
195,2015-003766-85,con,o
195,2015-003766-85,una,o
195,2015-003766-85,dosis,o
195,2015-003766-85,óptima,o
195,2015-003766-85,de,o
195,2015-003766-85,estatinas,i
195,2015-003766-85,con,o
195,2015-003766-85,o,o
195,2015-003766-85,sin,o
195,2015-003766-85,otros,o
195,2015-003766-85,tml,i
195,2015-003766-85,o,o
195,2015-003766-85,tml,i
195,2015-003766-85,sin,o
195,2015-003766-85,estatinas,i
195,2015-003766-85,en,o
195,2015-003766-85,caso,o
195,2015-003766-85,de,o
195,2015-003766-85,intolerancia,i
195,2015-003766-85,a,o
195,2015-003766-85,las,o
195,2015-003766-85,estatinas,i
195,2015-003766-85,a,o
195,2015-003766-85,una,o
195,2015-003766-85,dosis,o
195,2015-003766-85,estable,o
195,2015-003766-85,durante,o
195,2015-003766-85,al,o
195,2015-003766-85,menos,o
195,2015-003766-85,4,o
195,2015-003766-85,semanas,o
195,2015-003766-85,antes,o
195,2015-003766-85,de,o
195,2015-003766-85,la,o
195,2015-003766-85,visita,o
195,2015-003766-85,de,o
195,2015-003766-85,selección,o
195,2015-003766-85,semana,o
195,2015-003766-85,2,o
195,2015-003766-85,i,o
195,2015-003766-85,04,o
195,2015-003766-85,pacientes,o
195,2015-003766-85,con,o
195,2015-003766-85,c,i
195,2015-003766-85,ldl,i
195,2015-003766-85,calculado,o
195,2015-003766-85,mayor,o
195,2015-003766-85,o,o
195,2015-003766-85,igual,o
195,2015-003766-85,a,o
195,2015-003766-85,130,o
195,2015-003766-85,mgdl,o
195,2015-003766-85,337,o
195,2015-003766-85,mmoll,o
195,2015-003766-85,en,o
195,2015-003766-85,la,o
195,2015-003766-85,visita,o
195,2015-003766-85,de,o
195,2015-003766-85,selección,o
195,2015-003766-85,semana,o
195,2015-003766-85,2,o
195,2015-003766-85,i,o
195,2015-003766-85,05,o
195,2015-003766-85,pacientes,o
195,2015-003766-85,con,o
195,2015-003766-85,peso,o
195,2015-003766-85,corporal,i
195,2015-003766-85,superior,o
195,2015-003766-85,o,o
195,2015-003766-85,igual,o
195,2015-003766-85,a,o
195,2015-003766-85,25,o
195,2015-003766-85,kg,o
195,2015-003766-85,i,o
195,2015-003766-85,06,o
195,2015-003766-85,pacientes,o
195,2015-003766-85,con,o
195,2015-003766-85,edades,o
195,2015-003766-85,comprendidas,o
195,2015-003766-85,entre,o
195,2015-003766-85,8,o
195,2015-003766-85,y,o
195,2015-003766-85,9,o
195,2015-003766-85,años,o
195,2015-003766-85,con,o
195,2015-003766-85,estadio,o
195,2015-003766-85,1,o
195,2015-003766-85,de,o
195,2015-003766-85,tanner,o
195,2015-003766-85,y,o
195,2015-003766-85,pacientes,o
195,2015-003766-85,con,o
195,2015-003766-85,edades,o
195,2015-003766-85,comprendidas,o
195,2015-003766-85,entre,o
195,2015-003766-85,10,o
195,2015-003766-85,y,o
195,2015-003766-85,17,o
195,2015-003766-85,años,o
195,2015-003766-85,al,o
195,2015-003766-85,menos,o
195,2015-003766-85,con,o
195,2015-003766-85,estadio,o
195,2015-003766-85,2,o
195,2015-003766-85,de,o
195,2015-003766-85,tanner,o
195,2015-003766-85,en,o
195,2015-003766-85,su,o
195,2015-003766-85,desarrollo,o
195,2015-003766-85,i,o
195,2015-003766-85,07,o
195,2015-003766-85,firma,o
195,2015-003766-85,de,o
195,2015-003766-85,consentimiento,i
195,2015-003766-85,informado,i
195,2015-003766-85,indicando,o
195,2015-003766-85,el,o
195,2015-003766-85,permiso,o
195,2015-003766-85,paterno,o
195,2015-003766-85,con,o
195,2015-003766-85,o,o
195,2015-003766-85,sin,o
195,2015-003766-85,el,o
195,2015-003766-85,asentimiento,o
195,2015-003766-85,del,o
195,2015-003766-85,paciente,o
195,2015-003766-85,dependiendo,o
195,2015-003766-85,de,o
195,2015-003766-85,la,o
195,2015-003766-85,capacidad,o
195,2015-003766-85,de,o
195,2015-003766-85,comprensión,o
195,2015-003766-85,basada,o
195,2015-003766-85,en,o
195,2015-003766-85,el,o
195,2015-003766-85,grado,o
195,2015-003766-85,de,o
195,2015-003766-85,madurez,o
195,2015-003766-85,criterios,o
195,2015-003766-85,de,o
195,2015-003766-85,exclusión,o
195,2015-003766-85,paciente,o
195,2015-003766-85,con,o
195,2015-003766-85,hiperlipidemia,i
195,2015-003766-85,secundaria,i
195,2015-003766-85,diagnóstico,i
195,2015-003766-85,de,o
195,2015-003766-85,hipercolesterolemia,i
195,2015-003766-85,familiar,i
195,2015-003766-85,homocigótica,i
195,2015-003766-85,paciente,o
195,2015-003766-85,que,o
195,2015-003766-85,ha,o
195,2015-003766-85,recibido,o
195,2015-003766-85,tratamiento,i
195,2015-003766-85,de,i
195,2015-003766-85,aféresis,i
195,2015-003766-85,de,i
195,2015-003766-85,lípidos,i
195,2015-003766-85,en,o
195,2015-003766-85,los,o
195,2015-003766-85,2,o
195,2015-003766-85,meses,o
195,2015-003766-85,previos,o
195,2015-003766-85,al,o
195,2015-003766-85,periodo,o
195,2015-003766-85,de,o
195,2015-003766-85,selección,o
195,2015-003766-85,o,o
195,2015-003766-85,que,o
195,2015-003766-85,tiene,o
195,2015-003766-85,previsto,o
195,2015-003766-85,recibirlo,o
195,2015-003766-85,durante,o
195,2015-003766-85,el,o
195,2015-003766-85,estudio,o
195,2015-003766-85,antecedentes,o
195,2015-003766-85,conocidos,o
195,2015-003766-85,de,o
195,2015-003766-85,diabetes,i
195,2015-003766-85,mellitus,i
195,2015-003766-85,tipo,i
195,2015-003766-85,1,i
195,2015-003766-85,o,i
195,2015-003766-85,tipo,i
195,2015-003766-85,2,i
195,2015-003766-85,antecedentes,o
195,2015-003766-85,conocidos,o
195,2015-003766-85,de,o
195,2015-003766-85,enfermedad,i
195,2015-003766-85,tiroidea,i
195,2015-003766-85,antecedentes,o
195,2015-003766-85,conocidos,o
195,2015-003766-85,de,o
195,2015-003766-85,hipertensión,i
195,2015-003766-85,triglicéridos,i
195,2015-003766-85,en,i
195,2015-003766-85,ayunas,i
195,2015-003766-85,350,o
195,2015-003766-85,mgdl,o
195,2015-003766-85,395,o
195,2015-003766-85,mmoll,o
195,2015-003766-85,en,o
195,2015-003766-85,la,o
195,2015-003766-85,visita,o
195,2015-003766-85,de,o
195,2015-003766-85,selección,o
195,2015-003766-85,semana,o
195,2015-003766-85,2,o
195,2015-003766-85,insuficiencia,i
195,2015-003766-85,renal,i
195,2015-003766-85,grave,o
195,2015-003766-85,es,o
195,2015-003766-85,decir,o
195,2015-003766-85,tfge,i
195,2015-003766-85,30,o
195,2015-003766-85,mlmin173,o
195,2015-003766-85,m2,o
195,2015-003766-85,en,o
195,2015-003766-85,la,o
195,2015-003766-85,visita,o
195,2015-003766-85,de,o
195,2015-003766-85,selección,o
195,2015-003766-85,semana,o
195,2015-003766-85,2,o
195,2015-003766-85,alt,i
195,2015-003766-85,o,o
195,2015-003766-85,ast,i
195,2015-003766-85,2,o
195,2015-003766-85,x,o
195,2015-003766-85,lsn,o
195,2015-003766-85,se,o
195,2015-003766-85,permite,o
195,2015-003766-85,1,o
195,2015-003766-85,repetición,o
195,2015-003766-85,de,o
195,2015-003766-85,la,o
195,2015-003766-85,analítica,i
196,2015-003866-96,eudract,o
196,2015-003866-96,nº,o
196,2015-003866-96,201500386696,o
196,2015-003866-96,título,o
196,2015-003866-96,público,o
196,2015-003866-96,ensayo,o
196,2015-003866-96,sobre,o
196,2015-003866-96,la,o
196,2015-003866-96,prevención,i
196,2015-003866-96,de,o
196,2015-003866-96,la,o
196,2015-003866-96,trombosis,i
196,2015-003866-96,en,o
196,2015-003866-96,pacientes,o
196,2015-003866-96,cirróticos,i
196,2015-003866-96,hospitalizados,i
196,2015-003866-96,título,o
196,2015-003866-96,científico,o
196,2015-003866-96,estudio,i
196,2015-003866-96,controlado,i
196,2015-003866-96,y,i
196,2015-003866-96,aleatorizado,i
196,2015-003866-96,sobre,i
196,2015-003866-96,la,i
196,2015-003866-96,seguridad,i
196,2015-003866-96,y,i
196,2015-003866-96,eficacia,i
196,2015-003866-96,del,o
196,2015-003866-96,uso,o
196,2015-003866-96,de,o
196,2015-003866-96,heparinas,i
196,2015-003866-96,de,i
196,2015-003866-96,bajo,i
196,2015-003866-96,peso,i
196,2015-003866-96,molecular,i
196,2015-003866-96,en,o
196,2015-003866-96,la,o
196,2015-003866-96,prevención,i
196,2015-003866-96,de,o
196,2015-003866-96,episodios,i
196,2015-003866-96,trombóticos,i
196,2015-003866-96,en,o
196,2015-003866-96,pacientes,o
196,2015-003866-96,cirróticos,i
196,2015-003866-96,hospitalizados,i
196,2015-003866-96,indicación,o
196,2015-003866-96,pública,o
196,2015-003866-96,prevención,i
196,2015-003866-96,de,o
196,2015-003866-96,la,o
196,2015-003866-96,trombosis,i
196,2015-003866-96,en,o
196,2015-003866-96,pacientes,o
196,2015-003866-96,cirróticos,i
196,2015-003866-96,criterios,o
196,2015-003866-96,de,o
196,2015-003866-96,inclusión,o
196,2015-003866-96,se,o
196,2015-003866-96,deberán,o
196,2015-003866-96,cumplir,o
196,2015-003866-96,todos,o
196,2015-003866-96,los,o
196,2015-003866-96,siguientes,o
196,2015-003866-96,1,o
196,2015-003866-96,cirrosis,i
196,2015-003866-96,hepática,i
196,2015-003866-96,de,o
196,2015-003866-96,cualquier,o
196,2015-003866-96,etiología,o
196,2015-003866-96,diagnosticada,i
196,2015-003866-96,por,o
196,2015-003866-96,biopsia,i
196,2015-003866-96,previa,o
196,2015-003866-96,o,o
196,2015-003866-96,por,o
196,2015-003866-96,criterios,o
196,2015-003866-96,clínicos,o
196,2015-003866-96,analíticos,o
196,2015-003866-96,y,o
196,2015-003866-96,ecográficos,i
196,2015-003866-96,2,o
196,2015-003866-96,ingreso,i
196,2015-003866-96,hospitalario,i
196,2015-003866-96,superior,o
196,2015-003866-96,a,o
196,2015-003866-96,3,o
196,2015-003866-96,días,o
196,2015-003866-96,por,o
196,2015-003866-96,descompensación,i
196,2015-003866-96,de,o
196,2015-003866-96,su,o
196,2015-003866-96,hepatopatía,i
196,2015-003866-96,ascitis,i
196,2015-003866-96,encefalopatía,i
196,2015-003866-96,hemorragia,i
196,2015-003866-96,digestiva,i
196,2015-003866-96,alta,o
196,2015-003866-96,o,o
196,2015-003866-96,baja,o
196,2015-003866-96,controlada,o
196,2015-003866-96,peritonitis,i
196,2015-003866-96,bacteriana,i
196,2015-003866-96,espontánea,i
196,2015-003866-96,3,o
196,2015-003866-96,consentimiento,i
196,2015-003866-96,firmado,o
196,2015-003866-96,por,o
196,2015-003866-96,escrito,o
196,2015-003866-96,4,o
196,2015-003866-96,mujeres,o
196,2015-003866-96,en,o
196,2015-003866-96,edad,o
196,2015-003866-96,fértil,o
196,2015-003866-96,con,o
196,2015-003866-96,uso,o
196,2015-003866-96,de,o
196,2015-003866-96,método,i
196,2015-003866-96,anticonceptivo,i
196,2015-003866-96,eficaz,o
196,2015-003866-96,criterios,o
196,2015-003866-96,de,o
196,2015-003866-96,exclusión,o
196,2015-003866-96,uno,o
196,2015-003866-96,o,o
196,2015-003866-96,más,o
196,2015-003866-96,de,o
196,2015-003866-96,los,o
196,2015-003866-96,siguientes,o
196,2015-003866-96,1,o
196,2015-003866-96,edad,o
196,2015-003866-96,18,o
196,2015-003866-96,y,o
196,2015-003866-96,80,o
196,2015-003866-96,años,o
196,2015-003866-96,2,o
196,2015-003866-96,contraindicación,o
196,2015-003866-96,a,o
196,2015-003866-96,tratamiento,i
196,2015-003866-96,heparinas,i
196,2015-003866-96,de,i
196,2015-003866-96,bajo,i
196,2015-003866-96,peso,i
196,2015-003866-96,molecular,i
196,2015-003866-96,3,o
196,2015-003866-96,hemorragia,i
196,2015-003866-96,no,o
196,2015-003866-96,controlada,o
196,2015-003866-96,4,o
196,2015-003866-96,cualquier,o
196,2015-003866-96,comorbilidad,i
196,2015-003866-96,que,o
196,2015-003866-96,conlleve,o
196,2015-003866-96,una,o
196,2015-003866-96,limitación,o
196,2015-003866-96,terapéutica,o
196,2015-003866-96,yo,o
196,2015-003866-96,un,o
196,2015-003866-96,pronóstico,o
196,2015-003866-96,de,o
196,2015-003866-96,vida,o
196,2015-003866-96,6,o
196,2015-003866-96,meses,o
196,2015-003866-96,5,o
196,2015-003866-96,tratamiento,i
196,2015-003866-96,concomitante,i
196,2015-003866-96,con,o
196,2015-003866-96,antiagregantes,i
196,2015-003866-96,ácido,i
196,2015-003866-96,acetilsalicilico,i
196,2015-003866-96,clopidogrel,i
196,2015-003866-96,ticlopidina,i
196,2015-003866-96,dipiridamol,i
196,2015-003866-96,sulfinpirazona,i
196,2015-003866-96,dextrano,i
196,2015-003866-96,40,i
196,2015-003866-96,u,o
196,2015-003866-96,otros,o
196,2015-003866-96,anticoagulantes,i
196,2015-003866-96,6,o
196,2015-003866-96,tratamiento,i
196,2015-003866-96,concomitante,i
196,2015-003866-96,y,i
196,2015-003866-96,continuado,i
196,2015-003866-96,de,o
196,2015-003866-96,antiinflamatorios,i
196,2015-003866-96,no,i
196,2015-003866-96,esteroideos,i
196,2015-003866-96,salicilatos,i
196,2015-003866-96,corticoides,i
196,2015-003866-96,7,o
196,2015-003866-96,existencia,o
196,2015-003866-96,de,o
196,2015-003866-96,varices,i
196,2015-003866-96,esofágicas,i
196,2015-003866-96,clínicamente,o
196,2015-003866-96,significativas,o
196,2015-003866-96,gastropatía,i
196,2015-003866-96,severa,i
196,2015-003866-96,de,i
196,2015-003866-96,la,i
196,2015-003866-96,hipertensión,i
196,2015-003866-96,portal,i
196,2015-003866-96,sin,o
196,2015-003866-96,que,o
196,2015-003866-96,hayan,o
196,2015-003866-96,sido,o
196,2015-003866-96,tratadas,i
196,2015-003866-96,previamente,o
196,2015-003866-96,con,o
196,2015-003866-96,profilaxis,o
196,2015-003866-96,primariasecundaria,o
196,2015-003866-96,ligadura,i
196,2015-003866-96,endoscópica,i
196,2015-003866-96,de,i
196,2015-003866-96,varices,i
196,2015-003866-96,betabloqueantes,i
196,2015-003866-96,no,i
196,2015-003866-96,cardioselectivos,i
196,2015-003866-96,8,o
196,2015-003866-96,negativa,o
196,2015-003866-96,a,o
196,2015-003866-96,participar,o
196,2015-003866-96,en,o
196,2015-003866-96,el,o
196,2015-003866-96,estudio,o
196,2015-003866-96,o,o
196,2015-003866-96,afirmar,o
196,2015-003866-96,el,o
196,2015-003866-96,consentimiento,i
196,2015-003866-96,informado,i
196,2015-003866-96,9,o
196,2015-003866-96,embarazo,o
196,2015-003866-96,o,o
196,2015-003866-96,lactancia,o
196,2015-003866-96,10,o
196,2015-003866-96,infección,i
196,2015-003866-96,por,i
196,2015-003866-96,el,i
196,2015-003866-96,vih,i
196,2015-003866-96,11,o
196,2015-003866-96,plaquetopenia,i
196,2015-003866-96,severa,o
196,2015-003866-96,20000,o
196,2015-003866-96,plaquetasdl,o
196,2015-003866-96,12,o
196,2015-003866-96,insuficiencia,i
196,2015-003866-96,renal,i
196,2015-003866-96,grave,o
196,2015-003866-96,con,o
196,2015-003866-96,aclaramiento,i
196,2015-003866-96,inferior,o
196,2015-003866-96,a,o
196,2015-003866-96,30mlmin,o
196,2015-003866-96,13,o
196,2015-003866-96,trombosis,i
196,2015-003866-96,portal,i
196,2015-003866-96,o,o
196,2015-003866-96,tvp,i
196,2015-003866-96,diagnosticadas,i
196,2015-003866-96,al,o
196,2015-003866-96,ingreso,i
196,2015-003866-96,14,o
196,2015-003866-96,presencia,o
196,2015-003866-96,de,o
196,2015-003866-96,factor,i
196,2015-003866-96,procoagulante,i
196,2015-003866-96,previamente,o
196,2015-003866-96,conocido,o
197,2015-003954-42,eudract,o
197,2015-003954-42,nº,o
197,2015-003954-42,201500395442,o
197,2015-003954-42,título,o
197,2015-003954-42,público,o
197,2015-003954-42,comparación,o
197,2015-003954-42,del,o
197,2015-003954-42,uso,o
197,2015-003954-42,de,o
197,2015-003954-42,insulina,i
197,2015-003954-42,en,o
197,2015-003954-42,forma,o
197,2015-003954-42,de,o
197,2015-003954-42,inyección,i
197,2015-003954-42,bajo,i
197,2015-003954-42,la,i
197,2015-003954-42,piel,i
197,2015-003954-42,frente,o
197,2015-003954-42,a,o
197,2015-003954-42,insulina,i
197,2015-003954-42,en,o
197,2015-003954-42,forma,o
197,2015-003954-42,de,o
197,2015-003954-42,inyección,i
197,2015-003954-42,directamente,i
197,2015-003954-42,en,i
197,2015-003954-42,vena,i
197,2015-003954-42,en,o
197,2015-003954-42,pacientes,o
197,2015-003954-42,que,o
197,2015-003954-42,sufran,o
197,2015-003954-42,diabetes,i
197,2015-003954-42,que,o
197,2015-003954-42,se,o
197,2015-003954-42,encuentren,o
197,2015-003954-42,hospitalizados,i
197,2015-003954-42,en,o
197,2015-003954-42,estado,o
197,2015-003954-42,no,o
197,2015-003954-42,crítico,o
197,2015-003954-42,y,o
197,2015-003954-42,que,o
197,2015-003954-42,estén,o
197,2015-003954-42,recibiendo,o
197,2015-003954-42,alimento,o
197,2015-003954-42,completamente,o
197,2015-003954-42,por,o
197,2015-003954-42,introducción,o
197,2015-003954-42,en,o
197,2015-003954-42,vena,i
197,2015-003954-42,nutrición,i
197,2015-003954-42,parenteral,i
197,2015-003954-42,total,i
197,2015-003954-42,título,o
197,2015-003954-42,científico,o
197,2015-003954-42,insulina,i
197,2015-003954-42,basal,o
197,2015-003954-42,subcutánea,o
197,2015-003954-42,versus,o
197,2015-003954-42,intravenosa,o
197,2015-003954-42,en,o
197,2015-003954-42,pacientes,o
197,2015-003954-42,diabéticos,i
197,2015-003954-42,hospitalizados,i
197,2015-003954-42,no,o
197,2015-003954-42,críticos,o
197,2015-003954-42,que,o
197,2015-003954-42,reciben,o
197,2015-003954-42,nutrición,i
197,2015-003954-42,parenteral,i
197,2015-003954-42,total,i
197,2015-003954-42,indicación,o
197,2015-003954-42,pública,o
197,2015-003954-42,diabetes,i
197,2015-003954-42,mellitus,i
197,2015-003954-42,dm,i
197,2015-003954-42,es,o
197,2015-003954-42,un,o
197,2015-003954-42,grupo,o
197,2015-003954-42,de,o
197,2015-003954-42,trastornos,i
197,2015-003954-42,metabólicos,i
197,2015-003954-42,que,o
197,2015-003954-42,provoca,o
197,2015-003954-42,altos,i
197,2015-003954-42,niveles,i
197,2015-003954-42,de,i
197,2015-003954-42,glucosa,i
197,2015-003954-42,en,i
197,2015-003954-42,sangre,i
197,2015-003954-42,hiperglucemia,i
197,2015-003954-42,que,o
197,2015-003954-42,son,o
197,2015-003954-42,persistente,o
197,2015-003954-42,o,o
197,2015-003954-42,crónica,o
197,2015-003954-42,indicación,o
197,2015-003954-42,científica,o
197,2015-003954-42,diabetes,i
197,2015-003954-42,mellitus,i
197,2015-003954-42,dm,i
197,2015-003954-42,es,o
197,2015-003954-42,un,o
197,2015-003954-42,grupo,o
197,2015-003954-42,de,o
197,2015-003954-42,trastornos,i
197,2015-003954-42,metabólicos,i
197,2015-003954-42,que,o
197,2015-003954-42,provoca,o
197,2015-003954-42,altos,i
197,2015-003954-42,niveles,i
197,2015-003954-42,de,i
197,2015-003954-42,glucosa,i
197,2015-003954-42,en,i
197,2015-003954-42,sangre,i
197,2015-003954-42,hiperglucemia,i
197,2015-003954-42,que,o
197,2015-003954-42,son,o
197,2015-003954-42,persistente,o
197,2015-003954-42,o,o
197,2015-003954-42,crónica,o
197,2015-003954-42,dm,i
197,2015-003954-42,presenta,o
197,2015-003954-42,proporciones,o
197,2015-003954-42,epidémicas,o
197,2015-003954-42,en,o
197,2015-003954-42,la,o
197,2015-003954-42,mayor,o
197,2015-003954-42,parte,o
197,2015-003954-42,del,o
197,2015-003954-42,mundo,o
197,2015-003954-42,en,o
197,2015-003954-42,españa,o
197,2015-003954-42,la,o
197,2015-003954-42,prevalencia,o
197,2015-003954-42,estimada,o
197,2015-003954-42,de,o
197,2015-003954-42,dm,i
197,2015-003954-42,alcanza,o
197,2015-003954-42,el,o
197,2015-003954-42,14,o
197,2015-003954-42,de,o
197,2015-003954-42,la,o
197,2015-003954-42,población,o
197,2015-003954-42,adulta,o
197,2015-003954-42,la,o
197,2015-003954-42,prevalencia,o
197,2015-003954-42,de,o
197,2015-003954-42,dm,i
197,2015-003954-42,en,o
197,2015-003954-42,los,o
197,2015-003954-42,hospitales,o
